Time; UserTime; User; Text; Sentiment; Candidate; Place; Latitude; Longitude;
2015-12-14 22:32:13; Ahora va a resultar que no tendrais que haber discutido sobre #Catalua... En todo de acuerdo? #CaraACara; Martin Gomez; neutral; Ninguno; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:31:55; @luisalfonsoBH en serio, Campo Vidal tiene cara de mala leche #CaraACaraL6 #CaraACaraA3N #CaraACara; Luis Alfonso; neutral; Ninguno; Fuenlabrada, Comunidad de Madrid; 40.282476; -3.7923422; 
2015-12-14 22:31:40; No mhan convenut d qdarme espanya, vull marxar ja!!!! #CaraACaraL6 #caraAcaraA3 #CaraACara; josep muray; neutral; Ninguno; Barcelona, Catalonia; 41.3825596; 2.1771353; 
2015-12-14 22:31:39; #CaraACara; Juanfra Acosta; neutral; Ninguno; Palmas de Gran Canaria, Canary Islands; 28.1287799; -15.4350514; 
2015-12-14 22:31:37; Est muy bien leerle la cartilla a Rajoy, bien y fcil , Sr Snchez, pero...usted, q propone? #caraacaraantena3 #caraacara #RajoyvsSnchez; aricraft; neutral; Mariano Rajoy; Barcelona, Catalonia; 41.3825596; 2.1771353; 
2015-12-14 22:31:29; Si la riqueza de Espaa depende del nivel de educacin de sus miembros, incluidos polticos... somos medio pobres? #CaraACara; Mar Castro; neutral; Ninguno; Lugo, Galicia; 43.0396042; -7.45660706651; 
2015-12-14 22:30:36; @estefaniac2t Botox o mascarilla paralizante? #CaraACara; Marisol Pozo Fajardo; neutral; Ninguno; Zaragoza, Aragon; 41.6521342; -0.8809428; 
2015-12-14 22:30:09; Se me est haciendo corto el #CaraACara   Que nooooo!!!; FERNANDOGARCIABILBAO; neutral; Ninguno; Moralzarzal, Comunidad de Madrid; 40.6791436; -3.9720985; 
2015-12-14 22:29:34; Cmo no hablen de Catalua Campo Vidal se la a hostias #CaraACaraL6 #CaraACaraA3N #caraacara; Luis Alfonso; neutral; Ninguno; Fuenlabrada, Comunidad de Madrid; 40.282476; -3.7923422; 
2015-12-14 22:28:38; Tienen mucho que aprender, otra cosa es que no se les ve muy dispuestos #CaraACaraL6 #CaraACara #CaraACaraA3N; Luis Alfonso; neutral; Ninguno; Fuenlabrada, Comunidad de Madrid; 40.282476; -3.7923422; 
2015-12-14 22:28:38; @Charblue1974 #CaraACara gracias por la aclaracion; Mario; neutral; Ninguno; Badalona, Catalunya; 41.4493539; 2.248254; 
2015-12-14 22:28:14; #CaraACara PS no deja hablar. Le deben haber dicho q es la nica manera de ganar el debate xq lo q es x propuestas y argumentos no es capaz; Nuria Ballesteros; neutral; Ninguno; Tres Cantos, Comunidad de Madrid; 40.6065826; -3.7065333; 
2015-12-14 22:28:09; Snchez me despierta el mismo inters que la reproduccin de un mejilln #CaraACara; Maria Luisa; neutral; Ninguno; Alcala de Henares, Madrid; 40.4818396; -3.3644973; 
2015-12-14 22:28:06; Quiere contestar seor Sanchez? - si me deja el EXPRESIDENTE del gobierno. Jajaja con un par vacilada #CaraACaraL6  #CaraACara #CaraACaraA3N; Mario; neutral; Pedro Sanchez; Badalona, Catalunya; 41.4493539; 2.248254; 
2015-12-14 22:27:58; Yo creo que Rayquasa ha ganado el #CaraACara; Sanic!; neutral; Ninguno; Azuqueca de Henares, Castilla-La Mancha; 40.5684256; -3.2621585; 
2015-12-14 22:27:55; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/i5q4Yyrqr2; Miguel Angel Toscano; neutral; Pedro Sanchez; Seville, Andalusia; 37.3886303; -5.9953171; 
2015-12-14 22:27:54; "Al final dirn que han ganado los partidario de ambos #CaraAcara y se repetir la historia interminable"; AntonioSierraEscobar; neutral; Ninguno; Seville, Andalusia; 37.3886303; -5.9953171; 
2015-12-14 22:27:35; La culpa la tiene el formato. Debera haberse hecho con ambos candidatos en un sof con un cojn y con Bertin en medio.  #CaraACara; Miguel; neutral; Ninguno; Cordova, Andalusia; 37.8844874; -4.7795023; 
2015-12-14 22:27:33; El #CaraACara es imprescindible verlo con la intrprete de lengua de signos, cuando se enganchan es lo ms de lo ms; Javier San Basilio; neutral; Ninguno; Merton, London; 51.4143912; -0.1880608; 
2015-12-14 22:27:28; Catalua, qu pereza! #CaraACaraL6 #CaraACara #CaraACaraA3N; Luis Alfonso; neutral; Ninguno; Fuenlabrada, Comunidad de Madrid; 40.282476; -3.7923422; 
2015-12-14 22:27:03; No soy ni de Rajoy, ni de  Sanchez; pero solo hay que ver como tienen los papeles uno y otro #CaraACara; Rambla; neutral; Ambos; Zaragoza, Aragon; 41.6521342; -0.8809428; 
2015-12-14 22:26:42; Manuel Campo Vidal posant Catalunya sobre la taula per 5 cop. Els del #CaraACara ho eviten, ser el 1r cop que es posaran d'acord; Roger Montoliu; neutral; Ninguno; Sitges, Catalunya; 41.236814; 1.8094154; 
2015-12-14 22:26:38; Resumen del #CaraACara (bis) https://t.co/A7HMQVXb1h; Carlos Azaustre; neutral; Ninguno; Valdefuentes, Madrid; 40.2991739; -3.8960415; 
2015-12-14 22:26:03; Creo que Mariano Rajoy ha ganado el #CaraACara #ELPAS20D #PP https://t.co/0DT84hcrvt; Don Fernando Cano; neutral; Mariano Rajoy; Caceres, Extremadura; 39.4751552; -6.3714131; 
2015-12-14 22:25:34; Vamos a ver ahora unas imgenes en bucle de @Cristiano #CaraACara #CaraACaraL6 #CARAaCARA2015; Maestro Benavent; neutral; Ninguno; Alboraya, Comunidad Valenciana; 39.5009954; -0.34948; 
2015-12-14 22:25:21; Creo que Mariano Rajoy ha ganado el #CaraACara #ELPAS20D #PP https://t.co/0TYidjzTgY; Jose Miguel Florez; neutral; Mariano Rajoy; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:25:06; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/qFKDkWOi4v; Basilio Lorenzo; neutral; Pedro Sanchez; Camberwell, London; 51.4745706; -0.0925416; 
2015-12-14 22:25:03; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/AaXCqJYDWM; Pablo Uruburu; neutral; Pedro Sanchez; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:24:55; Me he perdido.....#CaraACara; L.J.Lopez Casero; neutral; Ninguno; Tomelloso, Castilla-La Mancha; 39.1590075; -3.0215098; 
2015-12-14 22:24:36; @sanchezcastejon no propone absolutamente nada!! Y @marianorajoy solo logra defenderse #caraAcara; Marcelo A. Moncayo; neutral; Ambos; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:24:25; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/OyYxbBbN9E; @EducacionPSOE; neutral; Pedro Sanchez; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:24:19;  Campo Vidal: Viva Espaa!, callaos malditos! #CaraACaraL6 #CaraACaraA3n #CaraACara; Luis Alfonso; neutral; Ninguno; Fuenlabrada, Comunidad de Madrid; 40.282476; -3.7923422; 
2015-12-14 22:24:18; Creo que Mariano Rajoy ha ganado el #CaraACara #ELPAS20D #PP https://t.co/hLCsJujFfi; IbericoSpain; neutral; Mariano Rajoy; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:24:10; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/PEWefCBeC1; Sedites; neutral; Pedro Sanchez; Girona, Catalunya; 41.9793006; 2.8199439; 
2015-12-14 22:24:04; Resumen del #CaraACara https://t.co/gjZcAc2rV9; Carlos Azaustre; neutral; Ninguno; Valdefuentes, Madrid; 40.2991739; -3.8960415; 
2015-12-14 22:23:52; Creo que Mariano Rajoy ha ganado el #CaraACara #ELPAS20D #PP https://t.co/q3UZ2UNOY0  bien el presidente pattico y mal educado sanchez; Paul Shea - Writer; neutral; Mariano Rajoy; La Nucia, Comunidad Valenciana; 38.6133727; -0.1257319; 
2015-12-14 22:23:34; Definitivamente abandono, ya he decidido mi voto #CaraACara; L.J.Lopez Casero; neutral; Ninguno; Tomelloso, Castilla-La Mancha; 39.1590075; -3.0215098; 
2015-12-14 22:23:32; Qu s aquest no-decorat?? Qu sn aquestes cadires? Qu sn aquests planos? Quin esperpent tot!! #caraacara #vaigTard; Laia Ferrer; neutral; Ninguno; Cabrils, Catalunya; 41.5262354; 2.3676258; 
2015-12-14 22:23:23; Gracioso es que los lderes de los dos partidos ms corruptos de Espaa hablen de anticorrupcin y encima se acusen unos a otros #CARAaCARA; Vicent Ruiz Garcia; neutral; Ninguno; Emperador, Comunidad Valenciana; 39.5540582; -0.3388611; 
2015-12-14 22:23:13; Retrets, retrets i retrets. Res ms. #caraAcara #Debate #CaraACaraL6; MarinaItuero; neutral; Ninguno; Barcelona, Catalonia; 41.3825596; 2.1771353; 
2015-12-14 22:23:01; Si pensis que alguien est ganando esto y est presente en este debate... as va Espaa. Y yo vot a Rajoy. S. Me acuso #CaraACara; Jesus Garrido; neutral; Mariano Rajoy; Valencia, Spain; 39.6819591; -0.7654406; 
2015-12-14 22:22:52; Por favor ese moderador q pinta ah???? Esto es un batiburrillo q me supera #CaraACara; Nuria Ballesteros; neutral; Ninguno; Tres Cantos, Comunidad de Madrid; 40.6065826; -3.7065333; 
2015-12-14 22:22:10; El tratamiento de "usted" muestra un respeto que no demuestran. Atentan contra su significado @sanchezcastejon @marianorajoy #CaraACara; Mar Castro; neutral; Ambos; Lugo, Galicia; 43.0396042; -7.45660706651; 
2015-12-14 22:22:04; @marianorajoy: "usted siempre me sorprende", @sanchezcastejon:"...del reino de Espaa" el #CaraACara es lo d siempre,tu mas ydescalificar..; sonia palenzuela; neutral; Ambos; Sant Pere de Ribes, Catalunya; 41.2619218; 1.7721357; 
2015-12-14 22:21:33; #CaraACaraA3N #CaraACaraL6 #CaraACara la pregunta era sobre Catalunya no???; Mario; neutral; Ninguno; Badalona, Catalunya; 41.4493539; 2.248254; 
2015-12-14 22:21:16; Rivera e Iglesias frotndose las manos con este debate... #CaraACara; Gonzalo Jaquotot; neutral; Ninguno; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:21:15; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/cLAeOdArNd; LORENZO A. CERVERA; neutral; Pedro Sanchez; Santa Pola, Comunidad Valenciana; 38.1923854; -0.5555727; 
2015-12-14 22:21:13; #CaraACara Y si es echamos del pas a los Dos?; Mifarmaciaencasa; neutral; Ninguno; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:20:56; Un #CaraACara gil, bien realizado, trabajndose los rtulos, la infograZZZZZZZZZZ; Paloma Jara; neutral; Ninguno; Seville, Andalusia; 37.3886303; -5.9953171; 
2015-12-14 22:20:55; Parecen un matrimonio... #CaraACara; Markeel; neutral; Ninguno; Andoain, Euskadi; 43.2183341; -2.019888; 
2015-12-14 22:20:35; Les han preguntado sobre Catalunya y pasan del tema. Mensaje claro a los electores catalanes #CaraACara; Enric Sierra; neutral; Ninguno; Arenys de Mar, Catalunya; 41.5797031; 2.5491562; 
2015-12-14 22:19:35; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/9E8MNvMMA4; Manuel Cruz; neutral; Pedro Sanchez; Jaen, Andalusia; 37.7728858; -3.7883289; 
2015-12-14 22:19:25; #CaraACara 765.827.875 leyes, Cuantas se aplican?; Mifarmaciaencasa; neutral; Ninguno; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:19:24; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE; PSOE-A El Ejido; neutral; Pedro Sanchez; Ejido, Andalusia; 36.7753425; -2.8168228; 
2015-12-14 22:19:03; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/HteWi2gQln; k emosion; neutral; Pedro Sanchez; San Clemente, Castilla-La Mancha; 39.4037093; -2.4274052; 
2015-12-14 22:18:59; Triple chupito Snchez ha dicho Castelln, Valencia, Alicante. Y repetido Alicante. #JetaAJeta #CaraACara; Joan Orquin; neutral; Ninguno; Oliva, Comunidad Valenciana; 38.9201993; -0.1209744; 
2015-12-14 22:18:49; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/a9IGH3LAoB; Conxa Blasco Gomis; neutral; Pedro Sanchez; Manises, Comunidad Valenciana; 39.492989; -0.4621429; 
2015-12-14 22:18:47; Las descalificaciones y los insultos no dan votos @sanchezcastejon Total ausencia de #ComunicaconEmocional Una pena/gran prdida #CaraACara; Mar Castro; neutral; Pedro Sanchez; Lugo, Galicia; 43.0396042; -7.45660706651; 
2015-12-14 22:18:32; #CaraACara el debate lo van ganando los que no estn: #albertrivera y #pabloiglesias.; Fr. Tonatiuh E.P.; neutral; Ninguno; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:18:23; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/i5q4Yyrqr2; Miguel Angel Toscano; neutral; Pedro Sanchez; Seville, Andalusia; 37.3886303; -5.9953171; 
2015-12-14 22:17:49; Cada vez hay menos diferencias entre Slvame y este #CaraACara. El viernes pueden ir al Deluxe a cerrar la campaa.; NURIA MONTES; positive; Ninguno; Alicante, Valencia; 38.37564915; -0.531436525455; 
2015-12-14 22:17:37; #CaraACara Por favor q se calle ya ese Seor o diga de una vez que propuestas tiene l. Por cierto el PSOE est limpio de corrupcin???; Nuria Ballesteros; neutral; Ninguno; Tres Cantos, Comunidad de Madrid; 40.6065826; -3.7065333; 
2015-12-14 22:17:32; Menuda vergenza me esta dando el puto cara a cara! Rajoy sera lo q sea, pero la actitud de Pedro Sanchez se la deberia de mirar #CARAaCARA; Pablo Rodriguez Mart; neutral; Ambos; Arapiles, Madrid; 40.43418235; -3.7079227762; 
2015-12-14 22:17:29; Buffff....vergenza ajena es poco.....me cuesta mirar la pantalla!!!!  #CaraACara #CaraACaraL6; aina clotet; neutral; Ninguno; Barcelona, Catalonia; 41.3825596; 2.1771353; 
2015-12-14 22:17:26; Com eviten el tema #catalunya .. "run, mezquino y deleznable" #catalalatac #CaraACara; anduluplandu; neutral; Ninguno; Tarragona, Catalunya; 41.1172364; 1.2546057; 
2015-12-14 22:17:07; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/5bGHPymDLA; Esther Zamora; neutral; Pedro Sanchez; Honrubia, Castilla-La Mancha; 39.613532; -2.2807538; 
2015-12-14 22:16:28; Rajoy saca EREs.......#caraacara Suena a amenaza si ud sigue por ah, le saco "lo suyo"; Carlos Herranz; neutral; Mariano Rajoy; Paris, Ile-de-France; 48.8565056; 2.3521334; 
2015-12-14 22:16:25; El corresponsal de la BBC en Madrid no entiende que se lleva lo vintage  #CaraACara https://t.co/KlcZv0VMGg; Paloma Jara; neutral; Ninguno; Seville, Andalusia; 37.3886303; -5.9953171; 
2015-12-14 22:16:23; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/4dUyqEkdRu; Fran27Sesc Colet; neutral; Pedro Sanchez; Barcelona, Catalonia; 41.3825596; 2.1771353; 
2015-12-14 22:16:19; Tiene un problema en los ojos , al final quedan en la salida para hostiarse #CaraACara #CaraACaraA3N  #CaraACaraL6; Luis Alfonso; neutral; Ninguno; Fuenlabrada, Comunidad de Madrid; 40.282476; -3.7923422; 
2015-12-14 22:16:13; Estn en bucle... #Caraacara; Jose Martret; neutral; Ninguno; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:15:49; Pedro vete ya #CaraACara; Laurrrrr; neutral; Pedro Sanchez; Toledo, Castilla-La Mancha; 39.8560679; -4.0239568; 
2015-12-14 22:15:19; #CaraACaraA3N #CaraACaraL6 #CaraACara jajajaj como en el patio del vole! Que te pego eh?? No, no que te pego yo eh???; Mario; neutral; Ninguno; Badalona, Catalunya; 41.4493539; 2.248254; 
2015-12-14 22:15:10; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/dUz5wvvLpy; Jordi-VotaPSOE; neutral; Pedro Sanchez; Valencia, Spain; 39.6819591; -0.7654406; 
2015-12-14 22:14:50; Para esto quitis @El_Hormiguero ? #CaraACara; 92:48; neutral; Ninguno; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:14:19; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/5xXXt8jMHw; Ana Boluda; neutral; Pedro Sanchez; Alicante, Valencia; 38.37564915; -0.531436525455; 
2015-12-14 22:14:01; Mariano, esto con Bertn no te pasaba. #CaraACara; Paloma Jara; neutral; Mariano Rajoy; Seville, Andalusia; 37.3886303; -5.9953171; 
2015-12-14 22:13:31; Es el mejor debate de Snchez en tele. Tambin el ms fcil, cierto #Caraacara; Carlos Herranz; neutral; Ninguno; Paris, Ile-de-France; 48.8565056; 2.3521334; 
2015-12-14 22:13:29; Yo no habra puesto mesa.....tipo ring y a hostia libre #CaraACara; FERNANDOGARCIABILBAO; neutral; Ninguno; Moralzarzal, Comunidad de Madrid; 40.6791436; -3.9720985; 
2015-12-14 22:13:22; Ataques a la falta de honradez del contrario, insultos velados y mucha desfachatez @marianorajoy @sanchezcastejon #CaraACara Socoro!!; Mar Castro; neutral; Ambos; Lugo, Galicia; 43.0396042; -7.45660706651; 
2015-12-14 22:13:18; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/a9IGH3LAoB; Conxa Blasco Gomis; neutral; Pedro Sanchez; Manises, Comunidad Valenciana; 39.492989; -0.4621429; 
2015-12-14 22:12:59; No hay color... #CaraACara https://t.co/uUeW9TQzNg; Charly Brooklyn; neutral; Ninguno; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:12:51; Y en este momento salen las mulillas a recoger el cuerpo de Pedro Snchez #CaraACaraL6 #CaraACara; Asier #SiALosToros; neutral; Pedro Sanchez; Fuenlabrada, Comunidad de Madrid; 40.282476; -3.7923422; 
2015-12-14 22:12:37; "Su intervencin ha sido ruin, mezquina y miserable" le suelta Rajoy. #CaraACara; Carlos Herranz; negative; Mariano Rajoy; Paris, Ile-de-France; 48.8565056; 2.3521334; 
2015-12-14 22:12:31; Es vd Ruiz ruin  #CaraACara; JUAN CARLOS DIAZ; neutral; Ninguno; Paderne de Allariz, Galicia; 42.2715666; -7.7511067; 
2015-12-14 22:12:28; #CaraACara #VERGUENZAAJENA #CaraACaraA3N; Steven Xavier Bullon; neutral; Ninguno; Barcelona, Catalonia; 41.3825596; 2.1771353; 
2015-12-14 22:12:15; La carta de la vecina de Valladolid. Esa va a darle el Gobierno a Pedro #CaraACara; Jesus Garrido; neutral; Pedro Sanchez; Valencia, Spain; 39.6819591; -0.7654406; 
2015-12-14 22:12:10; #CaraACara  hasta resultarn ser pobres... los polticos estn en poltica para ser pobres.... jajajaja; Mifarmaciaencasa; neutral; Ninguno; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:12:02; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/So1h9xsHYV; Frank Belt; neutral; Pedro Sanchez; Pamplona, Comunidad Foral de Navarra; 42.8185502; -1.6444165; 
2015-12-14 22:11:35; "Yo soy un poltico limpio" @sanchezcastejon La honradez se muestra, no se proclama #CaraACara; Mar Castro; neutral; Pedro Sanchez; Lugo, Galicia; 43.0396042; -7.45660706651; 
2015-12-14 22:11:33; Esa mirada d #Rajoy No la haba visto nunca...ta'enojao'!! #CaraACara #RajoySanchez; Alfonso VazquezWario; neutral; Ambos; Zapopan, Jalisco; 20.7211036; -103.3911247; 
2015-12-14 22:11:26; #caraacara....  "Sr. Rajoy usted no es una persona decente"  Oleeeeee con dos cojones Pedrooooo; Paqui Guijarro; neutral; Ambos; Roses, Catalunya; 42.2632018; 3.1755328; 
2015-12-14 22:10:39; 'Hasta aqu hemos llegado Sr. Snchez' de Rajoy. Momentazo del debate #CaraACara; Carlos Herranz; neutral; Mariano Rajoy; Paris, Ile-de-France; 48.8565056; 2.3521334; 
2015-12-14 22:10:37; "No le voy a hablar de..., ni le voy a hablar de..." Brillante alusin @marianorajoy #CaraACara; Mar Castro; neutral; Mariano Rajoy; Lugo, Galicia; 43.0396042; -7.45660706651; 
2015-12-14 22:10:32; Afirmacin ruizzzzz #CaraACara; Miriam Fdez Rua; neutral; Ninguno; Badajoz, Extremadura; 38.8782064; -6.9701573; 
2015-12-14 22:10:32; Usted es joven y va a perder las elecciones #CaraACara #wtf; Pablo Jimeno; negative; Ninguno; Zaragoza, Aragon; 41.6521342; -0.8809428; 
2015-12-14 22:10:10; #CaraACara pobre se a ofendido; JUAN CARLOS DIAZ; neutral; Ninguno; Paderne de Allariz, Galicia; 42.2715666; -7.7511067; 
2015-12-14 22:09:46; Control en el mensaje, control de las manos, control de la cara, y el control del ataque al contrincante? Aporten, no ataquen #CaraACara; Mar Castro; neutral; Ninguno; Lugo, Galicia; 43.0396042; -7.45660706651; 
2015-12-14 22:09:26; Rajoy: "Soy un poltico honrado."  JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJA #CaraACara; #ANTI; neutral; Mariano Rajoy; Arona, Islas Canarias; 28.05773365; -16.7260251641; 
2015-12-14 22:09:15; #CaraACaraA3N #CaraACaraL6 #CaraACara 26 preguntas ORALES! ojo ORALES!! que si fueran ANALES...; Mario; neutral; Ninguno; Badalona, Catalunya; 41.4493539; 2.248254; 
2015-12-14 22:08:16; Para que resulte ms interesante la pelcula de la 2 como estar siendo el #CaraACara @PSOE @PPopular @ahorapodemos @CiudadanosCs; Oscar Fernandez; neutral; Ninguno; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:08:08; Est la cosa tan vibrante que he llegado a pensar que un terremoto asolaba Espaa #CaraACaraL6 #CaraACaraA3N #CaraAcara; Luis Alfonso; neutral; Ninguno; Fuenlabrada, Comunidad de Madrid; 40.282476; -3.7923422; 
2015-12-14 22:08:05; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/rFeH0AMI38; Juan Jose Martinez; neutral; Pedro Sanchez; Alpuente, Comunidad Valenciana; 39.8759884; -1.0137762; 
2015-12-14 22:07:41; Socialist leader brings up corruption &amp; says Rajoy should have resigned over Barcenas slush fund. #CaraACara #20d; Pablo Foley Elias; neutral; Mariano Rajoy; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:07:33; Rajoy esperando a contraatacar en el bloque dedicado al futbol. Snchez prefiere el baloncesto #CaraACaaraA3N #CaraACara #CaraACaraL6; Cristina Salvador; neutral; Mariano Rajoy; Barcelona, Catalonia; 41.3825596; 2.1771353; 
2015-12-14 22:07:29; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/0BkjM5rBqA; inma; neutral; Pedro Sanchez; Valencia, Spain; 39.6819591; -0.7654406; 
2015-12-14 22:06:58; @PSOE #caraacara #RajoyYaNoCuela #PedroPresidente; pilar diaz; neutral; Ambos; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:06:49; Apasionante el #CaraACara pero maana sonar el despertador a las 5 y cuarto.; Javier Alonso; neutral; Ninguno; Talavera de la Reina, Castilla-La Mancha; 39.96071; -4.8299634; 
2015-12-14 22:06:41; #caraacara me aburro me aburro me aburro https://t.co/Q7cWdg0VHT; Sergio Bertinat; neutral; Ninguno; Nijmegen, Gelderland; 51.84260195; 5.83851961199; 
2015-12-14 22:06:40; Pedro @sanchezcastejon est ganando el #CaraACara #ELPAS20D  https://t.co/CoduLSTQyp #GanaPedroGanasT #GanaPedroGanasT #GanaPedroGanasT; Julio Bassets; neutral; Pedro Sanchez; Melilla, Ciudad de Melilla; 35.29995185; -2.93971456964; 
2015-12-14 22:06:23; Por fin empiezan a enumerar, breve y contundente @marianorajoy Benditas manos! #CaraACara; Mar Castro; neutral; Mariano Rajoy; Lugo, Galicia; 43.0396042; -7.45660706651; 
2015-12-14 22:05:55; La cuenta atrs al volver de publicidad ha sido muy vibrante tambin #CaraACaraL6 #CaraACara; Luis Alfonso; neutral; Ninguno; Fuenlabrada, Comunidad de Madrid; 40.282476; -3.7923422; 
2015-12-14 22:05:48; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/FhxuGwWlfB; Tovarich Sabroso; neutral; Pedro Sanchez; Enguera, Comunidad Valenciana; 38.9802279; -0.6891945; 
2015-12-14 22:05:45; Rajoy es purita caspa #CaraACara; Miriam Fdez Rua; neutral; Mariano Rajoy; Badajoz, Extremadura; 38.8782064; -6.9701573; 
2015-12-14 22:05:40; Creo que Mariano Rajoy ha ganado el #CaraACara #ELPAS20D #PP https://t.co/pjENsjr334; Alicia Ruiz Barroso; neutral; Mariano Rajoy; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:05:36; Creo que Pedro Snchez va ganado #CaraACara #ELPAS20D #PSOE https://t.co/3EPe5e9kQI; Julia; neutral; Pedro Sanchez; Vigo, Galicia; 42.2376602; -8.7247205; 
2015-12-14 22:05:26; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/kEgBFEZt3Y; damian rodriguez gar; neutral; Pedro Sanchez; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:05:20; Live debate between Spanish PM @marianorajoy &amp; socialist @PSOE leader @sanchezcastejon Gets heated over equality &amp; economy. #CaraACara #20d; Pablo Foley Elias; positive; Ambos; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:05:11; Admirado #CampoVidal habla menos en la presentacin por bloque y modera algo ms. No escucho... @sanchezcastejon @marianorajoy #CaraACara; Mar Castro; neutral; Ambos; Lugo, Galicia; 43.0396042; -7.45660706651; 
2015-12-14 22:05:08; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/tby75Rrefy; Lana Banana; neutral; Pedro Sanchez; Miguelturra, Castilla-La Mancha; 38.9648147; -3.8898604; 
2015-12-14 22:04:38; Vibrante?, oh, s, mucho, al nivel de la vida de un koala #CaraACaraL6 #CaraACara; Luis Alfonso; neutral; Ninguno; Fuenlabrada, Comunidad de Madrid; 40.282476; -3.7923422; 
2015-12-14 22:04:24; Lo que est claro es que la Academia de la Televisin ha recortado en realizadores. Dramn de planos... #CaraACara; Fernando Ballester; neutral; Ninguno; Valencia, Spain; 39.6819591; -0.7654406; 
2015-12-14 22:03:34; Es lo que tiene la edad......no se le notan los 97 aos #CaraACara  https://t.co/OJC8tBTHEW; FERNANDOGARCIABILBAO; neutral; Ninguno; Moralzarzal, Comunidad de Madrid; 40.6791436; -3.9720985; 
2015-12-14 22:03:26; Creo que Pedro Snchez ha ganado #CaraACara #ELPAS20D #PSOE https://t.co/7WJlAjnZqe; Olga Gonzalez; neutral; Pedro Sanchez; Madrid, Comunidad de Madrid; 40.4167047; -3.7035825; 
2015-12-14 22:03:20; Yo tambin he pensado en el fin del mundo en la cuenta atrs. ....DIOS QUE SUSTO!! #CaraACaraL6 #CaraACara; Asier #SiALosToros; neutral; Ninguno; Fuenlabrada, Comunidad de Madrid; 40.282476; -3.7923422; 
2015-12-14 22:03:15; #CaraACara Es que nadie va a decir nada de la mierda de msica que le han puesto al debate???; Carlos Toledano; neutral; Ninguno; Cordova, Andalusia; 37.8844874; -4.7795023; 
